LAMMPS data file: point3_gaussian

10959 atoms
3 atom types

0	251.955 xlo xhi
0	101.624 ylo yhi
-10	10 zlo zhi

Masses

1    12.001
2    12.001
3    1.008

Atoms

1 1 0.000 1.230 0.000
2 1 0.710 0.000 0.000
3 3 0.710 0.000 1.100
4 1 2.130 0.000 0.000
5 1 2.840 1.230 0.000
6 1 4.261 1.230 0.000
7 1 4.971 0.000 0.000
8 1 6.391 0.000 0.000
9 1 7.101 1.230 0.000
10 1 8.521 1.230 0.000
11 1 9.231 0.000 0.000
12 1 10.652 0.000 0.000
13 1 11.362 1.230 0.000
14 1 12.782 1.230 0.000
15 1 13.492 0.000 0.000
16 1 14.912 0.000 0.000
17 2 14.912 0.000 -1.500
18 3 16.012 0.000 -1.633
19 3 14.362 0.953 -1.633
20 3 14.362 -0.953 -1.633
21 1 15.622 1.230 0.000
22 1 17.042 1.230 0.000
23 1 17.753 0.000 0.000
24 1 19.173 0.000 0.000
25 1 19.883 1.230 0.000
26 1 21.303 1.230 0.000
27 1 22.013 0.000 0.000
28 1 23.433 0.000 0.000
29 1 24.143 1.230 0.000
30 1 25.564 1.230 0.000
31 1 26.274 0.000 0.000
32 1 27.694 0.000 0.000
33 1 28.404 1.230 0.000
34 1 29.824 1.230 0.000
35 1 30.534 0.000 0.000
36 1 31.954 0.000 0.000
37 1 32.665 1.230 0.000
38 1 34.085 1.230 0.000
39 1 34.795 0.000 0.000
40 1 36.215 0.000 0.000
41 1 36.925 1.230 0.000
42 1 38.345 1.230 0.000
43 1 39.055 0.000 0.000
44 2 39.055 0.000 -1.500
45 3 40.155 0.000 -1.633
46 3 38.505 0.953 -1.633
47 3 38.505 -0.953 -1.633
48 1 40.476 0.000 0.000
49 1 41.186 1.230 0.000
50 1 42.606 1.230 0.000
51 1 43.316 0.000 0.000
52 1 44.736 0.000 0.000
53 2 44.736 0.000 -1.500
54 3 45.836 0.000 -1.633
55 3 44.186 0.953 -1.633
56 3 44.186 -0.953 -1.633
57 1 45.446 1.230 0.000
58 1 46.867 1.230 0.000
59 1 47.577 0.000 0.000
60 1 48.997 0.000 0.000
61 2 48.997 0.000 -1.500
62 3 50.097 0.000 -1.633
63 3 48.447 0.953 -1.633
64 3 48.447 -0.953 -1.633
65 1 49.707 1.230 0.000
66 1 51.127 1.230 0.000
67 1 51.837 0.000 0.000
68 1 53.258 0.000 0.000
69 1 53.968 1.230 0.000
70 1 55.388 1.230 0.000
71 1 56.098 0.000 0.000
72 1 57.518 0.000 0.000
73 2 57.518 0.000 -1.500
74 3 58.618 0.000 -1.633
75 3 56.968 0.953 -1.633
76 3 56.968 -0.953 -1.633
77 1 58.228 1.230 0.000
78 1 59.648 1.230 0.000
79 1 60.358 0.000 0.000
80 1 61.779 0.000 0.000
81 3 61.779 0.000 -1.100
82 1 62.489 1.230 0.000
83 1 63.909 1.230 0.000
84 1 64.619 0.000 0.000
85 1 66.039 0.000 0.000
86 2 66.039 0.000 -1.500
87 3 67.139 0.000 -1.633
88 3 65.489 0.953 -1.633
89 3 65.489 -0.953 -1.633
90 1 66.749 1.230 0.000
91 1 68.170 1.230 0.000
92 1 68.880 0.000 0.000
93 1 70.300 0.000 0.000
94 1 71.010 1.230 0.000
95 1 72.430 1.230 0.000
96 1 73.140 0.000 0.000
97 2 73.140 0.000 -1.500
98 3 74.240 0.000 -1.633
99 3 72.590 0.953 -1.633
100 3 72.590 -0.953 -1.633
101 1 74.561 0.000 0.000
102 1 75.271 1.230 0.000
103 1 76.691 1.230 0.000
104 1 77.401 0.000 0.000
105 1 78.821 0.000 0.000
106 2 78.821 0.000 -1.500
107 3 79.921 0.000 -1.633
108 3 78.271 0.953 -1.633
109 3 78.271 -0.953 -1.633
110 1 79.531 1.230 0.000
111 1 80.951 1.230 0.000
112 1 81.662 0.000 0.000
113 1 83.082 0.000 0.000
114 1 83.792 1.230 0.000
115 1 85.212 1.230 0.000
116 1 85.922 0.000 0.000
117 2 85.922 0.000 -1.500
118 3 87.022 0.000 -1.633
119 3 85.372 0.953 -1.633
120 3 85.372 -0.953 -1.633
121 1 87.342 0.000 0.000
122 1 88.052 1.230 0.000
123 1 89.473 1.230 0.000
124 1 90.183 0.000 0.000
125 3 90.183 0.000 1.100
126 1 91.603 0.000 0.000
127 2 91.603 0.000 -1.500
128 3 92.703 0.000 -1.633
129 3 91.053 0.953 -1.633
130 3 91.053 -0.953 -1.633
131 1 92.313 1.230 0.000
132 1 93.733 1.230 0.000
133 1 94.443 0.000 0.000
134 2 94.443 0.000 1.500
135 3 95.543 0.000 1.633
136 3 93.343 0.000 1.633
137 2 94.443 0.000 3.040
138 3 95.543 0.000 3.173
139 3 93.893 0.953 3.173
140 3 93.893 -0.953 3.173
141 1 95.864 0.000 0.000
142 2 95.864 0.000 -1.500
143 3 96.964 0.000 -1.633
144 3 95.314 0.953 -1.633
145 3 95.314 -0.953 -1.633
146 1 96.574 1.230 0.000
147 1 97.994 1.230 0.000
148 1 98.704 0.000 0.000
149 1 100.124 0.000 0.000
150 1 100.834 1.230 0.000
151 1 102.254 1.230 0.000
152 1 102.965 0.000 0.000
153 2 102.965 0.000 -1.500
154 3 104.065 0.000 -1.633
155 3 102.415 0.953 -1.633
156 3 102.415 -0.953 -1.633
157 1 104.385 0.000 0.000
158 1 105.095 1.230 0.000
159 1 106.515 1.230 0.000
160 1 107.225 0.000 0.000
161 2 107.225 0.000 -1.500
162 3 108.325 0.000 -1.633
163 3 106.675 0.953 -1.633
164 3 106.675 -0.953 -1.633
165 1 108.645 0.000 0.000
166 1 109.355 1.230 0.000
167 1 110.776 1.230 0.000
168 1 111.486 0.000 0.000
169 2 111.486 0.000 -1.500
170 3 112.586 0.000 -1.633
171 3 110.936 0.953 -1.633
172 3 110.936 -0.953 -1.633
173 1 112.906 0.000 0.000
174 1 113.616 1.230 0.000
175 1 115.036 1.230 0.000
176 1 115.746 0.000 0.000
177 1 117.167 0.000 0.000
178 2 117.167 0.000 -1.500
179 3 118.267 0.000 -1.633
180 3 116.617 0.953 -1.633
181 3 116.617 -0.953 -1.633
182 1 117.877 1.230 0.000
183 1 119.297 1.230 0.000
184 1 120.007 0.000 0.000
185 1 121.427 0.000 0.000
186 3 121.427 0.000 -1.100
187 1 122.137 1.230 0.000
188 1 123.557 1.230 0.000
189 1 124.267 0.000 0.000
190 2 124.267 0.000 -1.500
191 3 125.367 0.000 -1.633
192 3 123.717 0.953 -1.633
193 3 123.717 -0.953 -1.633
194 1 125.688 0.000 0.000
195 1 126.398 1.230 0.000
196 1 127.818 1.230 0.000
197 1 128.528 0.000 0.000
198 1 129.948 0.000 0.000
199 2 129.948 0.000 -1.500
200 3 131.048 0.000 -1.633
201 3 129.398 0.953 -1.633
202 3 129.398 -0.953 -1.633
203 1 130.658 1.230 0.000
204 1 132.079 1.230 0.000
205 1 132.789 0.000 0.000
206 1 134.209 0.000 0.000
207 2 134.209 0.000 -1.500
208 3 135.309 0.000 -1.633
209 3 133.659 0.953 -1.633
210 3 133.659 -0.953 -1.633
211 1 134.919 1.230 0.000
212 1 136.339 1.230 0.000
213 1 137.049 0.000 0.000
214 3 137.049 0.000 1.100
215 1 138.470 0.000 0.000
216 2 138.470 0.000 -1.500
217 3 139.570 0.000 -1.633
218 3 137.920 0.953 -1.633
219 3 137.920 -0.953 -1.633
220 1 139.180 1.230 0.000
221 1 140.600 1.230 0.000
222 1 141.310 0.000 0.000
223 1 142.730 0.000 0.000
224 2 142.730 0.000 1.500
225 3 143.830 0.000 1.633
226 3 141.630 0.000 1.633
227 2 142.730 0.000 3.040
228 3 143.830 0.000 3.173
229 3 142.180 0.953 3.173
230 3 142.180 -0.953 3.173
231 1 143.440 1.230 0.000
232 1 144.860 1.230 0.000
233 1 145.571 0.000 0.000
234 1 146.991 0.000 0.000
235 2 146.991 0.000 -1.500
236 3 148.091 0.000 -1.633
237 3 146.441 0.953 -1.633
238 3 146.441 -0.953 -1.633
239 1 147.701 1.230 0.000
240 1 149.121 1.230 0.000
241 1 149.831 0.000 0.000
242 1 151.251 0.000 0.000
243 1 151.961 1.230 0.000
244 1 153.382 1.230 0.000
245 1 154.092 0.000 0.000
246 1 155.512 0.000 0.000
247 2 155.512 0.000 -1.500
248 3 156.612 0.000 -1.633
249 3 154.962 0.953 -1.633
250 3 154.962 -0.953 -1.633
251 1 156.222 1.230 0.000
252 1 157.642 1.230 0.000
253 1 158.352 0.000 0.000
254 1 159.773 0.000 0.000
255 2 159.773 0.000 -1.500
256 3 160.873 0.000 -1.633
257 3 159.223 0.953 -1.633
258 3 159.223 -0.953 -1.633
259 1 160.483 1.230 0.000
260 1 161.903 1.230 0.000
261 1 162.613 0.000 0.000
262 1 164.033 0.000 0.000
263 1 164.743 1.230 0.000
264 1 166.163 1.230 0.000
265 1 166.874 0.000 0.000
266 2 166.874 0.000 -1.500
267 3 167.974 0.000 -1.633
268 3 166.324 0.953 -1.633
269 3 166.324 -0.953 -1.633
270 1 168.294 0.000 0.000
271 2 168.294 0.000 1.500
272 3 169.394 0.000 1.633
273 3 167.194 0.000 1.633
274 2 168.294 0.000 3.040
275 3 169.394 0.000 3.173
276 3 167.744 0.953 3.173
277 3 167.744 -0.953 3.173
278 1 169.004 1.230 0.000
279 1 170.424 1.230 0.000
280 1 171.134 0.000 0.000
281 1 172.554 0.000 0.000
282 1 173.264 1.230 0.000
283 1 174.685 1.230 0.000
284 1 175.395 0.000 0.000
285 2 175.395 0.000 -1.500
286 3 176.495 0.000 -1.633
287 3 174.845 0.953 -1.633
288 3 174.845 -0.953 -1.633
289 1 176.815 0.000 0.000
290 1 177.525 1.230 0.000
291 1 178.945 1.230 0.000
292 1 179.655 0.000 0.000
293 2 179.655 0.000 -1.500
294 3 180.755 0.000 -1.633
295 3 179.105 0.953 -1.633
296 3 179.105 -0.953 -1.633
297 1 181.076 0.000 0.000
298 1 181.786 1.230 0.000
299 1 183.206 1.230 0.000
300 1 183.916 0.000 0.000
301 2 183.916 0.000 -1.500
302 3 185.016 0.000 -1.633
303 3 183.366 0.953 -1.633
304 3 183.366 -0.953 -1.633
305 1 185.336 0.000 0.000
306 1 186.046 1.230 0.000
307 1 187.466 1.230 0.000
308 1 188.177 0.000 0.000
309 1 189.597 0.000 0.000
310 1 190.307 1.230 0.000
311 1 191.727 1.230 0.000
312 1 192.437 0.000 0.000
313 1 193.857 0.000 0.000
314 1 194.567 1.230 0.000
315 1 195.988 1.230 0.000
316 1 196.698 0.000 0.000
317 1 198.118 0.000 0.000
318 1 198.828 1.230 0.000
319 1 200.248 1.230 0.000
320 1 200.958 0.000 0.000
321 2 200.958 0.000 1.500
322 3 202.058 0.000 1.633
323 3 199.858 0.000 1.633
324 2 200.958 0.000 3.040
325 3 202.058 0.000 3.173
326 3 200.408 0.953 3.173
327 3 200.408 -0.953 3.173
328 1 202.379 0.000 0.000
329 1 203.089 1.230 0.000
330 1 204.509 1.230 0.000
331 1 205.219 0.000 0.000
332 1 206.639 0.000 0.000
333 1 207.349 1.230 0.000
334 1 208.769 1.230 0.000
335 1 209.480 0.000 0.000
336 1 210.900 0.000 0.000
337 1 211.610 1.230 0.000
338 1 213.030 1.230 0.000
339 1 213.740 0.000 0.000
340 1 215.160 0.000 0.000
341 1 215.870 1.230 0.000
342 1 217.291 1.230 0.000
343 1 218.001 0.000 0.000
344 1 219.421 0.000 0.000
345 1 220.131 1.230 0.000
346 1 221.551 1.230 0.000
