LAMMPS data file: point2

10473 atoms
3 atom types

0	251.955 xlo xhi
0	101.624 ylo yhi
-10	10 zlo zhi

Masses

1    12.001
2    12.001
3    1.008

Atoms

1 1 0.000 1.230 0.000
2 1 0.710 0.000 0.000
3 1 2.130 0.000 0.000
4 1 2.840 1.230 0.000
5 1 4.261 1.230 0.000
6 1 4.971 0.000 0.000
7 1 6.391 0.000 0.000
8 1 7.101 1.230 0.000
9 1 8.521 1.230 0.000
10 2 8.521 1.230 1.500
11 3 9.621 1.230 1.633
12 3 7.971 2.183 1.633
13 3 7.971 0.277 1.633
14 1 9.231 0.000 0.000
15 1 10.652 0.000 0.000
16 1 11.362 1.230 0.000
17 1 12.782 1.230 0.000
18 1 13.492 0.000 0.000
19 1 14.912 0.000 0.000
20 1 15.622 1.230 0.000
21 1 17.042 1.230 0.000
22 1 17.753 0.000 0.000
23 1 19.173 0.000 0.000
24 1 19.883 1.230 0.000
25 1 21.303 1.230 0.000
26 1 22.013 0.000 0.000
27 1 23.433 0.000 0.000
28 1 24.143 1.230 0.000
29 1 25.564 1.230 0.000
30 1 26.274 0.000 0.000
31 1 27.694 0.000 0.000
32 1 28.404 1.230 0.000
33 1 29.824 1.230 0.000
34 1 30.534 0.000 0.000
35 1 31.954 0.000 0.000
36 1 32.665 1.230 0.000
37 1 34.085 1.230 0.000
38 1 34.795 0.000 0.000
39 1 36.215 0.000 0.000
40 1 36.925 1.230 0.000
41 1 38.345 1.230 0.000
42 1 39.055 0.000 0.000
43 1 40.476 0.000 0.000
44 1 41.186 1.230 0.000
45 3 41.186 1.230 1.100
46 1 42.606 1.230 0.000
47 1 43.316 0.000 0.000
48 1 44.736 0.000 0.000
49 1 45.446 1.230 0.000
50 1 46.867 1.230 0.000
51 1 47.577 0.000 0.000
52 3 47.577 0.000 1.100
53 1 48.997 0.000 0.000
54 1 49.707 1.230 0.000
55 2 49.707 1.230 1.500
56 3 50.807 1.230 1.633
57 3 49.157 2.183 1.633
58 3 49.157 0.277 1.633
59 1 51.127 1.230 0.000
60 1 51.837 0.000 0.000
61 1 53.258 0.000 0.000
62 1 53.968 1.230 0.000
63 3 53.968 1.230 1.100
64 1 55.388 1.230 0.000
65 1 56.098 0.000 0.000
66 1 57.518 0.000 0.000
67 1 58.228 1.230 0.000
68 1 59.648 1.230 0.000
69 1 60.358 0.000 0.000
70 1 61.779 0.000 0.000
71 1 62.489 1.230 0.000
72 1 63.909 1.230 0.000
73 1 64.619 0.000 0.000
74 1 66.039 0.000 0.000
75 1 66.749 1.230 0.000
76 1 68.170 1.230 0.000
77 1 68.880 0.000 0.000
78 1 70.300 0.000 0.000
79 1 71.010 1.230 0.000
80 1 72.430 1.230 0.000
81 1 73.140 0.000 0.000
82 1 74.561 0.000 0.000
83 1 75.271 1.230 0.000
84 1 76.691 1.230 0.000
85 1 77.401 0.000 0.000
86 1 78.821 0.000 0.000
87 1 79.531 1.230 0.000
88 1 80.951 1.230 0.000
89 1 81.662 0.000 0.000
90 1 83.082 0.000 0.000
91 1 83.792 1.230 0.000
92 1 85.212 1.230 0.000
93 1 85.922 0.000 0.000
94 1 87.342 0.000 0.000
95 1 88.052 1.230 0.000
96 1 89.473 1.230 0.000
97 1 90.183 0.000 0.000
98 1 91.603 0.000 0.000
99 1 92.313 1.230 0.000
100 1 93.733 1.230 0.000
101 1 94.443 0.000 0.000
102 1 95.864 0.000 0.000
103 1 96.574 1.230 0.000
104 1 97.994 1.230 0.000
105 1 98.704 0.000 0.000
106 1 100.124 0.000 0.000
107 1 100.834 1.230 0.000
108 1 102.254 1.230 0.000
109 1 102.965 0.000 0.000
110 1 104.385 0.000 0.000
111 1 105.095 1.230 0.000
112 1 106.515 1.230 0.000
113 1 107.225 0.000 0.000
114 1 108.645 0.000 0.000
115 1 109.355 1.230 0.000
116 1 110.776 1.230 0.000
117 1 111.486 0.000 0.000
118 3 111.486 0.000 -1.100
119 1 112.906 0.000 0.000
120 1 113.616 1.230 0.000
121 1 115.036 1.230 0.000
122 1 115.746 0.000 0.000
123 1 117.167 0.000 0.000
124 1 117.877 1.230 0.000
125 1 119.297 1.230 0.000
126 1 120.007 0.000 0.000
127 1 121.427 0.000 0.000
128 1 122.137 1.230 0.000
129 1 123.557 1.230 0.000
130 1 124.267 0.000 0.000
131 1 125.688 0.000 0.000
132 1 126.398 1.230 0.000
133 1 127.818 1.230 0.000
134 1 128.528 0.000 0.000
135 1 129.948 0.000 0.000
136 1 130.658 1.230 0.000
137 2 130.658 1.230 -1.500
138 3 131.758 1.230 -1.633
139 3 129.558 1.230 -1.633
140 2 130.658 1.230 -3.040
141 3 131.758 1.230 -3.173
142 3 130.108 2.183 -3.173
143 3 130.108 0.277 -3.173
144 1 132.079 1.230 0.000
145 1 132.789 0.000 0.000
146 1 134.209 0.000 0.000
147 1 134.919 1.230 0.000
148 1 136.339 1.230 0.000
149 1 137.049 0.000 0.000
150 1 138.470 0.000 0.000
151 1 139.180 1.230 0.000
152 1 140.600 1.230 0.000
153 1 141.310 0.000 0.000
154 1 142.730 0.000 0.000
155 3 142.730 0.000 -1.100
156 1 143.440 1.230 0.000
157 1 144.860 1.230 0.000
158 1 145.571 0.000 0.000
159 1 146.991 0.000 0.000
160 1 147.701 1.230 0.000
161 1 149.121 1.230 0.000
162 1 149.831 0.000 0.000
163 1 151.251 0.000 0.000
164 1 151.961 1.230 0.000
165 1 153.382 1.230 0.000
166 1 154.092 0.000 0.000
167 1 155.512 0.000 0.000
168 1 156.222 1.230 0.000
169 1 157.642 1.230 0.000
170 1 158.352 0.000 0.000
171 2 158.352 0.000 -1.500
172 3 159.452 0.000 -1.633
173 3 157.802 0.953 -1.633
174 3 157.802 -0.953 -1.633
175 1 159.773 0.000 0.000
176 1 160.483 1.230 0.000
177 1 161.903 1.230 0.000
178 1 162.613 0.000 0.000
179 3 162.613 0.000 -1.100
180 1 164.033 0.000 0.000
181 1 164.743 1.230 0.000
182 1 166.163 1.230 0.000
183 1 166.874 0.000 0.000
184 1 168.294 0.000 0.000
185 1 169.004 1.230 0.000
186 1 170.424 1.230 0.000
187 1 171.134 0.000 0.000
188 1 172.554 0.000 0.000
189 1 173.264 1.230 0.000
190 1 174.685 1.230 0.000
191 1 175.395 0.000 0.000
192 1 176.815 0.000 0.000
193 1 177.525 1.230 0.000
194 1 178.945 1.230 0.000
195 2 178.945 1.230 -1.500
196 3 180.045 1.230 -1.633
197 3 178.395 2.183 -1.633
198 3 178.395 0.277 -1.633
199 1 179.655 0.000 0.000
200 1 181.076 0.000 0.000
201 1 181.786 1.230 0.000
202 1 183.206 1.230 0.000
203 1 183.916 0.000 0.000
204 1 185.336 0.000 0.000
205 1 186.046 1.230 0.000
206 1 187.466 1.230 0.000
207 1 188.177 0.000 0.000
208 1 189.597 0.000 0.000
209 1 190.307 1.230 0.000
210 1 191.727 1.230 0.000
211 1 192.437 0.000 0.000
212 1 193.857 0.000 0.000
213 1 194.567 1.230 0.000
214 1 195.988 1.230 0.000
215 1 196.698 0.000 0.000
216 1 198.118 0.000 0.000
217 1 198.828 1.230 0.000
218 1 200.248 1.230 0.000
219 1 200.958 0.000 0.000
220 1 202.379 0.000 0.000
221 1 203.089 1.230 0.000
222 1 204.509 1.230 0.000
223 3 204.509 1.230 1.100
224 1 205.219 0.000 0.000
225 1 206.639 0.000 0.000
226 1 207.349 1.230 0.000
227 1 208.769 1.230 0.000
228 1 209.480 0.000 0.000
229 1 210.900 0.000 0.000
230 1 211.610 1.230 0.000
231 1 213.030 1.230 0.000
232 1 213.740 0.000 0.000
233 1 215.160 0.000 0.000
234 1 215.870 1.230 0.000
235 1 217.291 1.230 0.000
236 1 218.001 0.000 0.000
237 1 219.421 0.000 0.000
238 1 220.131 1.230 0.000
239 1 221.551 1.230 0.000
240 1 222.261 0.000 0.000
241 1 223.681 0.000 0.000
242 1 224.392 1.230 0.000
243 1 225.812 1.230 0.000
244 1 226.522 0.000 0.000
245 1 227.942 0.000 0.000
246 1 228.652 1.230 0.000
247 1 230.072 1.230 0.000
248 1 230.783 0.000 0.000
249 1 232.203 0.000 0.000
250 1 232.913 1.230 0.000
251 1 234.333 1.230 0.000
252 1 235.043 0.000 0.000
253 1 236.463 0.000 0.000
254 1 237.173 1.230 0.000
255 1 238.594 1.230 0.000
256 1 239.304 0.000 0.000
257 1 240.724 0.000 0.000
258 1 241.434 1.230 0.000
259 1 242.854 1.230 0.000
260 1 243.564 0.000 0.000
261 1 244.985 0.000 0.000
262 1 245.695 1.230 0.000
263 1 247.115 1.230 0.000
264 1 247.825 0.000 0.000
265 1 249.245 0.000 0.000
266 1 249.955 1.230 0.000
267 1 0.000 3.690 0.000
268 1 0.710 2.460 0.000
269 1 2.130 2.460 0.000
270 1 2.840 3.690 0.000
271 1 4.261 3.690 0.000
272 1 4.971 2.460 0.000
273 1 6.391 2.460 0.000
274 1 7.101 3.690 0.000
275 1 8.521 3.690 0.000
276 1 9.231 2.460 0.000
277 1 10.652 2.460 0.000
278 1 11.362 3.690 0.000
279 1 12.782 3.690 0.000
280 1 13.492 2.460 0.000
281 1 14.912 2.460 0.000
282 1 15.622 3.690 0.000
283 1 17.042 3.690 0.000
284 1 17.753 2.460 0.000
285 1 19.173 2.460 0.000
286 1 19.883 3.690 0.000
287 1 21.303 3.690 0.000
288 1 22.013 2.460 0.000
289 1 23.433 2.460 0.000
290 1 24.143 3.690 0.000
291 1 25.564 3.690 0.000
292 1 26.274 2.460 0.000
293 1 27.694 2.460 0.000
294 1 28.404 3.690 0.000
295 1 29.824 3.690 0.000
296 1 30.534 2.460 0.000
297 1 31.954 2.460 0.000
298 1 32.665 3.690 0.000
299 1 34.085 3.690 0.000
300 1 34.795 2.460 0.000
301 1 36.215 2.460 0.000
302 1 36.925 3.690 0.000
303 1 38.345 3.690 0.000
304 1 39.055 2.460 0.000
305 1 40.476 2.460 0.000
306 1 41.186 3.690 0.000
307 1 42.606 3.690 0.000
308 1 43.316 2.460 0.000
309 1 44.736 2.460 0.000
310 1 45.446 3.690 0.000
311 1 46.867 3.690 0.000
312 1 47.577 2.460 0.000
313 1 48.997 2.460 0.000
314 1 49.707 3.690 0.000
315 1 51.127 3.690 0.000
316 1 51.837 2.460 0.000
317 1 53.258 2.460 0.000
318 1 53.968 3.690 0.000
319 1 55.388 3.690 0.000
320 1 56.098 2.460 0.000
321 1 57.518 2.460 0.000
322 1 58.228 3.690 0.000
323 1 59.648 3.690 0.000
324 1 60.358 2.460 0.000
325 1 61.779 2.460 0.000
326 1 62.489 3.690 0.000
327 1 63.909 3.690 0.000
328 1 64.619 2.460 0.000
329 1 66.039 2.460 0.000
330 1 66.749 3.690 0.000
331 1 68.170 3.690 0.000
332 1 68.880 2.460 0.000
333 1 70.300 2.460 0.000
334 1 71.010 3.690 0.000
335 1 72.430 3.690 0.000
336 1 73.140 2.460 0.000
337 1 74.561 2.460 0.000
338 1 75.271 3.690 0.000
339 1 76.691 3.690 0.000
340 1 77.401 2.460 0.000
341 1 78.821 2.460 0.000
342 1 79.531 3.690 0.000
343 1 80.951 3.690 0.000
344 1 81.662 2.460 0.000
345 1 83.082 2.460 0.000
346 1 83.792 3.690 0.000
347 1 85.212 3.690 0.000
348 1 85.922 2.460 0.000
349 1 87.342 2.460 0.000
350 1 88.052 3.690 0.000
351 1 89.473 3.690 0.000
352 1 90.183 2.460 0.000
353 1 91.603 2.460 0.000
