Folder,frac_C,frac_H+,frac_H-,frac_C2H5+,frac_C2H5-,C_mean_r,C_mean_c,C_std_r,C_std_c,C_corr_rc,H+_mean_r,H+_mean_c,H+_std_r,H+_std_c,H+_corr_rc,H-_mean_r,H-_mean_c,H-_std_r,H-_std_c,H-_corr_rc,C2H5+_mean_r,C2H5+_mean_c,C2H5+_std_r,C2H5+_std_c,C2H5+_corr_rc,C2H5-_mean_r,C2H5-_mean_c,C2H5-_std_r,C2H5-_std_c,C2H5-_corr_rc,H+_nn_mean,H+_nn_std,H-_nn_mean,H-_nn_std,C2H5+_nn_mean,C2H5+_nn_std,C2H5-_nn_mean,C2H5-_nn_std,dist_H+-H-_mean,dist_H+-H-_std,dist_H+-C2H5+_mean,dist_H+-C2H5+_std,dist_H+-C2H5-_mean,dist_H+-C2H5-_std,dist_H--C2H5+_mean,dist_H--C2H5+_std,dist_H--C2H5-_mean,dist_H--C2H5-_std,dist_C2H5+-C2H5-_mean,dist_C2H5+-C2H5-_std,rdf_nc_bin0,rdf_nc_bin1,rdf_nc_bin2,rdf_nc_bin3,rdf_nc_bin4,rdf_nc_bin5,rdf_nc_bin6,rdf_nc_bin7,rdf_nc_bin8,rdf_nc_bin9,fft_top0,fft_top1,fft_top2,fft_top3,fft_top4,fft_top5,fft_top6,fft_top7,fft_top8,fft_top9,fft_top10,fft_top11,fft_top12,fft_top13,fft_top14,fft_top15,fft_top16,fft_top17,fft_top18,fft_top19,row_marginal_0,row_marginal_1,row_marginal_2,row_marginal_3,row_marginal_4,row_marginal_5,row_marginal_6,row_marginal_7,row_marginal_8,row_marginal_9,col_marginal_0,col_marginal_1,col_marginal_2,col_marginal_3,col_marginal_4,col_marginal_5,col_marginal_6,col_marginal_7,col_marginal_8,col_marginal_9,Thermal conductivity,Young's modulus,Maximum stress,Strain at maximum stress,Strain at fracture
E2H6-2,0.9211451012815213,0.03038445638693675,0.028524183546920216,0.009198015708970648,0.010748243075651096,0.49459136,0.49656186,0.28935277,0.28922915,-0.003492562796596478,0.49908745,0.49798226,0.27741623,0.2788428,0.07097155253898159,0.48608166,0.4975743,0.28307083,0.28059104,0.09064294418349125,0.44984928,0.44010663,0.27446523,0.28717563,-0.04036250849833735,0.47865853,0.4638201,0.2825033,0.28339735,-0.11842554081091482,2.96033329175959,1.4015412795071063,3.1285940249308304,1.6686411223756443,5.879348471251902,2.8176017339425434,5.399307835785456,2.5213270868812625,2.948254149039349,1.4597694079452914,5.335914648987718,2.717564666362356,4.866098002812659,2.7282850303101553,5.41460722499406,2.8362558840171386,5.209319678844349,2.7989288980534366,5.145407449469941,2.54334472764868,0.003388285345286029,0.012210995467092102,0.02029932386234141,0.02568310162323685,0.03458178226847983,0.03838537314188761,0.042710628276228825,0.048210894173060855,0.05313884879333485,0.05472410038238497,0.3726331889629364,0.037643905729055405,0.036627162247896194,0.036565590649843216,0.03584153577685356,0.034464891999959946,0.03378337621688843,0.032862599939107895,0.0327945202589035,0.03224034607410431,0.03186541795730591,0.031826093792915344,0.031620897352695465,0.03147938847541809,0.0314018540084362,0.0314018540084362,0.03139179199934006,0.031337108463048935,0.031147638335824013,0.031070852652192116,0.011067423911446104,0.012523663899794275,0.014252948885957729,0.013433813892511883,0.011959370904309359,0.012450851900376867,0.010484927916106834,0.012778505897755206,0.012778505897755206,0.010321100917417666,0.008628221930962916,0.008519003931836803,0.008082131935332353,0.008628221930962916,0.009065093927467368,0.00993883792047627,0.008519003931836803,0.008191349934458464,0.007863695937080126,0.00714881448825466,25.27180371,815.89352,126.33424,0.243,0.249
E2H6-3,0.9205250103348491,0.0298677139313766,0.029661016949152543,0.010128152128978917,0.009818106655642828,0.49318296,0.4965015,0.2885663,0.2891221,0.004407471265402321,0.48442906,0.49023518,0.28659576,0.29176244,-0.07822131826466548,0.51980114,0.48387763,0.28775612,0.2758638,-0.021749183716507626,0.5296167,0.45096853,0.30133834,0.27919224,0.022261956676313043,0.47509626,0.5254237,0.28544164,0.27738786,-0.10440763183366154,3.0632675384489896,1.6608011620887662,3.0390725870677486,1.487788682054585,5.875944003517083,2.45444545176602,5.535446424545973,2.5712768151112364,3.1799972681617277,1.6931792961199381,4.775752918545541,2.756270732649676,5.429918789574321,3.0920809558596094,4.899374590059652,2.6861944868902867,5.224751734809597,2.7373180443921075,5.504275159145584,2.6261821192433077,0.003598699167099938,0.012238635552701063,0.02009868387517713,0.026037047231652243,0.03408059862780479,0.03810747163348319,0.043536104229745846,0.04770570184828373,0.05430161788543291,0.05362877328195247,0.37078332901000977,0.03878745809197426,0.036380138248205185,0.034881528466939926,0.03463294357061386,0.03451240435242653,0.034169670194387436,0.03400479629635811,0.03361504524946213,0.033424146473407745,0.03317735344171524,0.032620590180158615,0.03212370350956917,0.03207383304834366,0.031519658863544464,0.031382493674755096,0.031071774661540985,0.030445387586951256,0.03024745173752308,0.030146228149533272,0.01112555989017481,0.013003901170334195,0.01202860858255913,0.011378413524042421,0.011703511053300775,0.01267880364107584,0.01267880364107584,0.011378413524042421,0.012516254876446663,0.013491547464221728,0.008994364976147818,0.007910706545286635,0.009427828348492292,0.008777633289975582,0.008127438231458872,0.009102730819233937,0.0069354139575115705,0.010728218465525711,0.007684123418833843,0.006856602435267121,24.41939917,812.785203,125.61757,0.2392,0.2498
E2H6-4,0.9209384042992972,0.03038445638693675,0.028730880529144274,0.010334849111202976,0.009611409673418768,0.4942138,0.49532002,0.28834572,0.2890809,0.002992174601999241,0.4919529,0.49227488,0.2949178,0.290434,-0.033812297343829824,0.49451655,0.5049384,0.29505745,0.2789838,0.018100237098125423,0.502439,0.49601695,0.29230666,0.28723302,-0.10730698417916651,0.45921847,0.5215054,0.27208355,0.27091452,-0.11725818020756285,3.053617614780785,1.4829797660487603,2.945736049685732,1.4527246503568942,5.567157602266195,2.465107752519087,5.729704861798005,2.4732001042835328,2.934380626782413,1.4817330347075492,5.300655658704158,3.025119651778336,4.947129886735516,2.598806849350452,5.301932272800906,3.0477524095916624,5.244487706891835,2.9361961741062124,5.492006065062535,3.099656332775674,0.003882680098641062,0.012498032425625688,0.01973345925809329,0.02568340416601081,0.0336691326932158,0.038045018101684244,0.04384805078965318,0.04724277244346503,0.05434178078598038,0.05438900257096385,0.36872294545173645,0.038802992552518845,0.03555715084075928,0.034114424139261246,0.03400197625160217,0.03395574167370796,0.03392836079001427,0.03382377326488495,0.03350648656487465,0.03338643163442612,0.03299472853541374,0.03298800066113472,0.03251473605632782,0.032500095665454865,0.032162558287382126,0.031835176050662994,0.03180389106273651,0.03158700093626976,0.031119022518396378,0.030694544315338135,0.014088598402305478,0.011328976034843579,0.012254901960768295,0.013071895424819515,0.009640522875804391,0.012254901960768295,0.011764705882337563,0.011764705882337563,0.014215686274491221,0.011437908496717076,0.007843137254891708,0.0080610021786387,0.008496732026132684,0.0072984749455242285,0.010130718954235124,0.008932461873626667,0.009912854030488132,0.0076252723311447165,0.0076054664289859,0.008793820558514947,25.18937518,813.398973,126.43458,0.2457,0.2567
E2H7-1,0.9108102521703183,0.03493178999586606,0.03431169904919388,0.010024803637866887,0.009921455146754857,0.49379382,0.4953574,0.2878832,0.28854418,-0.0037035339285471894,0.50559247,0.48726305,0.28841227,0.28529668,0.07318296201712589,0.48769468,0.48593527,0.298617,0.28912136,0.10690819672624481,0.4807644,0.5657872,0.2949312,0.29766238,-0.16905045932358204,0.49745935,0.52612996,0.31599113,0.2894843,-0.0976027671484927,2.747654622037262,1.3392495451817263,2.905851263547454,1.4412191961978102,5.69063679263412,2.9301407917141655,5.491585710314311,2.1430087228641095,2.8171671685077895,1.3872692205350534,5.530735425350218,3.085040442282043,5.351597378521065,2.700984402178216,5.326855476378432,2.823295286707678,5.16122815103465,2.6366807578375075,5.006973086807247,2.652039458886889,0.003512865712147921,0.012563461969318436,0.020151420998566955,0.025989288084579325,0.03391965640706969,0.038645750108852336,0.04316893459982499,0.04766252816422119,0.05352998617681001,0.054189441111942474,0.403199166059494,0.03519415110349655,0.03429573401808739,0.03429573401808739,0.03271828591823578,0.03184403479099274,0.03166407719254494,0.03165785223245621,0.03148607164621353,0.03140794485807419,0.030725380405783653,0.03070252761244774,0.030237218365073204,0.030236322432756424,0.030128993093967438,0.030123703181743622,0.03012082539498806,0.030050531029701233,0.02998727187514305,0.02992420457303524,0.013261233423442854,0.013647482940630512,0.011297798377738937,0.009559675550394485,0.012891077636138018,0.011297798377738937,0.012601390498247276,0.010718424101957452,0.013180764774028759,0.013180764774028759,0.00869061413672226,0.007821552723050034,0.008400926998831517,0.008304364619534604,0.009849362688285226,0.007531865585159291,0.008304364619534604,0.008400926998831517,0.007689876751281514,0.00979669229957782,24.91649747,803.894063,124.88581,0.2501,0.2571
E2H7-2,0.9109136006614303,0.03534518396031418,0.03379495659363373,0.010024803637866887,0.009921455146754857,0.49418467,0.49654537,0.28864318,0.28840783,0.0007875960024328574,0.48149335,0.4831252,0.29120338,0.2963534,0.1066829511948241,0.47628105,0.484243,0.2809949,0.2860431,-0.1341698850907218,0.5413629,0.49458325,0.28573042,0.31178737,-0.04129312198664487,0.5242632,0.50935733,0.3005923,0.26600158,6.872197892031685e-05,2.814171379004111,1.4872855801635816,2.7708910647453413,1.4253570884654099,5.721154861554195,2.1848436303978462,5.564996857246356,2.633829906967831,2.839986201620194,1.4575791073348525,4.879069398291863,2.6730084557129072,5.432077410840431,3.1055726985956795,5.081100017175789,2.6467059876146344,5.515941197978169,3.095239717436798,5.352244750839609,2.9062449367292658,0.003692648424067575,0.01263493570129097,0.019824567976786688,0.025856865120500238,0.034103918703451606,0.03875823768666192,0.04333762130162735,0.0481085064132186,0.05355380983901385,0.05346222216671455,0.3833082914352417,0.04179928079247475,0.038041096180677414,0.03635120391845703,0.03411046415567398,0.03302816301584244,0.03288010135293007,0.032796334475278854,0.03237791359424591,0.032250482589006424,0.0316489040851593,0.031195202842354774,0.030860358849167824,0.03040396422147751,0.030158886685967445,0.030073178932070732,0.030008062720298767,0.0298590250313282,0.029490957036614418,0.02935807965695858,0.011729827275057286,0.013663315287429369,0.012325986078872012,0.011600928074232481,0.012761020881655729,0.01131090487237667,0.012470997679799917,0.011600928074232481,0.011455916473304576,0.012906032482583636,0.009087393658148778,0.008507347254437152,0.00889404485691157,0.009280742459385986,0.007830626450106926,0.008507347254437152,0.007250580046395301,0.008023975251344134,0.009175279476892962,0.00822611263445576,24.17712044,803.25973,125.72767,0.2573,0.2604
E2H7-3,0.9116370400992145,0.034518396031417944,0.03389830508474576,0.009301364200082679,0.010644894584539065,0.4947437,0.49653274,0.28912097,0.2892659,0.00023247500807132174,0.471922,0.49581346,0.288165,0.27509248,0.013865114569393945,0.5001859,0.47881356,0.2798574,0.2826469,-0.017277814174657152,0.503252,0.48333332,0.29759207,0.29128787,-0.03589674853016961,0.4649538,0.4944874,0.26418003,0.29479262,0.028170274355540596,2.688289701214211,1.2811564913778104,2.9212487454593425,1.4846247489520707,5.391285517289736,2.2633889104506157,5.249520456155696,2.003833953795444,2.7672872259367844,1.3627514333316024,5.296857812572177,2.6457859968141806,5.000163743858096,2.776318312609408,5.107761828981993,2.432461029363086,5.040367224013208,2.634816734177757,5.6757352230884495,3.2313441836097656,0.0035340133570286696,0.012338616094976102,0.01968660483157647,0.02541162532155058,0.03392815119572186,0.03860229974600547,0.04382420007952545,0.04825490339281512,0.05311569329146076,0.05463722602267287,0.3846892714500427,0.03613744676113129,0.035970449447631836,0.033922549337148666,0.03387382999062538,0.03379403054714203,0.03368009626865387,0.03353133797645569,0.03295683115720749,0.03261057287454605,0.03238901495933533,0.032133638858795166,0.03196986764669418,0.030917540192604065,0.030682874843478203,0.030432220548391342,0.030405813828110695,0.029995298013091087,0.029966481029987335,0.029940804466605186,0.01299545159192762,0.011695906432734859,0.012573099415189973,0.011403508771916487,0.012865497076008344,0.012865497076008344,0.014473684210509388,0.011695906432734859,0.010380116959052187,0.01096491228068893,0.007797270955156573,0.00925925925924843,0.009746588693945716,0.007992202729035487,0.007309941520459287,0.008771929824551144,0.010721247563340287,0.008284600389853857,0.007655502392335544,0.007017543859640915,24.30891244,800.157407,124.59556,0.2478,0.2683
E2H7-4,0.9117403885903266,0.034518396031417944,0.03379495659363373,0.010128152128978917,0.009818106655642828,0.4942923,0.49579057,0.28851092,0.28861526,0.0017636689662145538,0.47973564,0.50578505,0.2958069,0.2842256,-0.11286133950660894,0.49533826,0.48665318,0.2854464,0.29607913,0.00025479532787389003,0.4956446,0.49498445,0.27951357,0.28421456,0.1381017975553358,0.5007702,0.49009812,0.29528058,0.28628427,0.10546241148453969,2.8036171237849543,1.4296582248867193,2.794201134482983,1.4755166892232487,6.0725952898667215,3.010375716699261,6.105819969058582,2.886085380101379,2.816128822752556,1.3337913225035076,4.923794032778022,2.360216850262825,4.921890153143084,2.463414397547809,4.7603347866051635,2.2987315736895293,4.963149089755719,2.246341513533902,4.814048819158259,2.1448646043148276,0.0036389178027706553,0.012465409124374825,0.019967503617761305,0.025925173694855586,0.03357536368021529,0.0386825425034062,0.043658551033706534,0.04726784973808254,0.053585180295683224,0.054566841842477176,0.3922128975391388,0.037985920906066895,0.03711974248290062,0.03303786739706993,0.03268592059612274,0.03190295398235321,0.031777407974004745,0.031693655997514725,0.03156502917408943,0.03154722973704338,0.03154653310775757,0.031448084861040115,0.030928466469049454,0.030846761539578438,0.030793197453022003,0.030756928026676178,0.030712485313415527,0.030524909496307373,0.030479947105050087,0.03043411672115326,0.012880562060874847,0.01262034868590768,0.011563231850103555,0.011416861826684523,0.012587822014036782,0.012295081967198718,0.011855971896941622,0.012880562060874847,0.012148711943779686,0.011563231850103555,0.00878220140514194,0.0082943013270785,0.008196721311465812,0.009074941451980007,0.00780640124901506,0.0082943013270785,0.008879781420754629,0.009172521467592693,0.008196721311465812,0.007983819459219946,24.19960725,801.836682,125.37659,0.2445,0.2538
E2H8-1,0.9024390243902439,0.03978916907813146,0.03782554774700289,0.010438197602315007,0.009508061182306739,0.49279213,0.49559966,0.28867212,0.28948206,5.6115565646038696e-05,0.49540702,0.5075941,0.28544557,0.28208742,0.05436366531510648,0.511662,0.48904788,0.29338965,0.2811459,-0.031195543463144407,0.47730017,0.43488842,0.2768712,0.27070862,-0.21311691286274997,0.54056203,0.55526894,0.28723675,0.27181464,0.07052109332248425,2.6607534229574084,1.331292332347967,2.7114363961914036,1.2115216880254824,5.215046330834905,2.5175276031439893,5.680488550579715,3.056263319628512,2.614902414622255,1.3887113192584222,5.435887253657073,3.358139930304064,5.276084806811273,2.9240284024523837,5.250611352551662,3.265892389845573,5.328580417872204,2.741046251963929,5.520500862731132,2.5580993344244556,0.003602441057074495,0.01233298384278302,0.01951098206844638,0.025207005941339358,0.03392074629674436,0.03850780976960507,0.043242734629136755,0.047910449767454365,0.054712073554318896,0.05438610640643063,0.39743614196777344,0.04128492251038551,0.034204449504613876,0.03354693576693535,0.03351055830717087,0.03214654326438904,0.03182564675807953,0.031525470316410065,0.031224360689520836,0.031161844730377197,0.030881665647029877,0.030848709866404533,0.03084060549736023,0.030710183084011078,0.030292628332972527,0.030070176348090172,0.030017539858818054,0.029824016615748405,0.02939785085618496,0.029249828308820724,0.009769303201496242,0.012829566854976993,0.013241525423714786,0.013109110169477639,0.010990466101683274,0.012579449152529048,0.011520127118631865,0.011917372881343308,0.012711864406766195,0.013506355932189082,0.007591807909596478,0.00812146892654507,0.008209745762703167,0.008562853107335563,0.009622175141232746,0.00873940677965176,0.010151836158181337,0.007768361581912675,0.007415254237280281,0.008474576271177463,23.12763401,785.699972,123.22788,0.2435,0.2502
E2H8-2,0.9014055394791236,0.04051260851591567,0.038135593220338986,0.010438197602315007,0.009508061182306739,0.49270838,0.4964215,0.28860447,0.28944466,-0.0041029341993752185,0.4944313,0.47457626,0.28638753,0.28513914,-0.023694303578452102,0.5117655,0.497267,0.28677395,0.27841863,0.07529861456036206,0.519802,0.4872462,0.29325014,0.27932808,0.1212694348882256,0.504772,0.52689755,0.3011595,0.27444163,0.06819897901729663,2.610677428460208,1.2750254488207833,2.7428046325881863,1.430429459466525,5.364556171297766,2.207940767214038,6.2662982942087995,2.378532894763947,2.584186255701797,1.2476679339443437,5.253107120117776,2.6820012846175842,5.213083962899906,2.6200328093912173,5.013491346437657,2.8514009144666566,5.1277391759588244,2.566524839335321,5.100677885399773,2.874075996240525,0.00366855411117314,0.012444506473137145,0.019685248690751524,0.0259091634101603,0.03400390780764016,0.038882021426482706,0.04345109923704708,0.04752505516123029,0.05363266608182471,0.05413111093388628,0.4001149833202362,0.03764895722270012,0.03729981929063797,0.03710625320672989,0.03204222768545151,0.031854048371315,0.03141763061285019,0.03124217316508293,0.031236717477440834,0.030951296910643578,0.03092902898788452,0.03057011589407921,0.030500594526529312,0.030304796993732452,0.030026037245988846,0.02978815883398056,0.029479021206498146,0.029448114335536957,0.02905716560781002,0.028982890769839287,0.010831586303273064,0.012578616352188073,0.01205450733751357,0.01139937106917044,0.012578616352188073,0.012840670859525324,0.010875262054495937,0.012185534591182195,0.01388888888887433,0.012840670859525324,0.007686932215226044,0.009521313766586806,0.008211041229900547,0.008211041229900547,0.009521313766586806,0.008735150244575052,0.008822501747020801,0.008997204751912303,0.007623403849810953,0.007242233657320405,22.20902139,788.044942,124.18429,0.2467,0.2611
E2H8-3,0.9019222819346837,0.037412153782554775,0.04071930549813973,0.008887970235634559,0.011058288548987185,0.49556467,0.49684596,0.28854182,0.28828484,0.0007889546575180245,0.4808988,0.50147486,0.28831503,0.28642362,-0.09269103066826652,0.45156,0.48352402,0.28758085,0.2896646,0.04608784522386742,0.49801472,0.47043753,0.26841423,0.2984423,0.09470802520925618,0.55493504,0.45350865,0.29907805,0.30945653,0.012619721034049524,2.6837678793568007,1.3355065761861933,2.593880175120016,1.3215161468780685,5.945212030581826,2.9080542451647085,5.615069147853384,2.493724526932942,2.666445537234774,1.3057508659895967,5.596134297089048,2.758386356837008,4.592470007727647,2.4297519145467446,5.331533561286178,2.850528250377274,5.0196983208161745,2.3876988766081197,4.897095275792889,2.309201452489381,0.003655150719404781,0.012808414027025549,0.01973918157448438,0.025315936320367636,0.034537584112916464,0.03786790852891296,0.043201898353301606,0.048279446359210026,0.053336479019640025,0.054591334318069916,0.3981524109840393,0.03673447296023369,0.03403531759977341,0.03381747007369995,0.033649951219558716,0.032996293157339096,0.03291328251361847,0.032458823174238205,0.03216373175382614,0.03182726353406906,0.03127721697092056,0.030734557658433914,0.030525971204042435,0.030239341780543327,0.030174653977155685,0.03010484017431736,0.029689954593777657,0.02966690994799137,0.02955600805580616,0.029281428083777428,0.014166959372423897,0.011474066268574726,0.012776606954675683,0.013698630136971866,0.011986301369850383,0.01145943097996685,0.011195995785025083,0.012776606954675683,0.010932560590083316,0.011327713382495967,0.008605549701431044,0.009044608359667323,0.008781173164725556,0.010186160871081644,0.007200561995074955,0.008342114506489279,0.007024938531780445,0.008078679311547512,0.00929207778521868,0.008238337005451611,23.32365826,797.546723,124.74246,0.2525,0.2619
E2H8-4,0.9011988424968995,0.042786275320380325,0.03606862339809839,0.010541546093427036,0.009404712691194708,0.49179626,0.49545172,0.28816658,0.28871614,0.0031021709220661045,0.49242958,0.5107467,0.29393184,0.28457567,-0.019390032770345265,0.5226081,0.5150551,0.2879503,0.29327428,-0.049616388215905735,0.55547583,0.4503988,0.2880665,0.2761887,-0.06502885710164086,0.5233181,0.43425217,0.29913184,0.28321633,0.08698716797142868,2.62166641889035,1.2163561126962648,2.605467540135153,1.3853791130903088,5.365164274002446,2.3471535867996836,5.5435442561020105,3.0173302629648022,2.9565627028929455,1.4413804367940148,4.956904991718723,2.440917534518604,4.911686832102475,2.529243284815824,4.753184539567273,2.516493227784133,5.146344916494093,2.47496448191117,4.730497800957502,2.3462189787640684,0.003695641855008781,0.013009337429053847,0.020237877277566436,0.0257576065802768,0.033813427724773006,0.0386754005872341,0.04319154274399712,0.04702958547782276,0.05348848248130141,0.05443443117629907,0.40022116899490356,0.03442079573869705,0.03426288813352585,0.03415354713797569,0.033721618354320526,0.03359954431653023,0.03357384353876114,0.032258450984954834,0.03197573870420456,0.0310126431286335,0.030995462089776993,0.03080027736723423,0.030476804822683334,0.030404461547732353,0.030000517144799232,0.029994139447808266,0.029863301664590836,0.02983284927904606,0.029221132397651672,0.029210863634943962,0.012552301255216995,0.010925151092503681,0.009937238493713455,0.01150627615061558,0.012552301255216995,0.011637029288690757,0.013467573221743235,0.012160041840991464,0.012552301255216995,0.014775104602495006,0.009588563458846315,0.007670850767077053,0.007583682008360268,0.006973500697342776,0.008891213389112038,0.010111576011147023,0.009065550906545608,0.0073221757322099144,0.009794598706722352,0.0077976416888469215,23.08357313,784.686152,124.78068,0.2495,0.2823
E2H9-1,0.8916907813145928,0.04392310872261265,0.0444398511781728,0.009921455146754857,0.010024803637866887,0.49227417,0.49549162,0.28765753,0.28846037,-0.001955990183236357,0.51400286,0.51455635,0.2863505,0.28926882,-0.016857567010945453,0.49781623,0.4752069,0.3066377,0.2919516,0.06730256613032662,0.50406504,0.5064442,0.31142697,0.28642923,-0.03227564131794144,0.52325875,0.51808494,0.27598345,0.28471994,-0.06879617401201478,2.4851297681742683,1.2567514284778694,2.537922680290472,1.2522982050808116,5.732066384830385,2.2073924949052857,5.776916786371644,2.8080178778099687,2.529006153625859,1.179984393557892,5.045539243090551,2.8077945467967296,5.021238668441003,2.508125125729879,5.337382195190722,2.9626791222693756,5.12911438977805,2.4474190477268882,4.876034736407631,2.4675632884851195,0.003594838532550877,0.012723497717835203,0.019718704599791803,0.02586453435830559,0.03427822963496803,0.03866810803390645,0.043478385211114544,0.047390667719093546,0.053639452280448884,0.05397691524531841,0.4191548228263855,0.033277131617069244,0.03285335749387741,0.03205319494009018,0.03146461769938469,0.03125328943133354,0.03081430122256279,0.03078983537852764,0.03065747581422329,0.03058476932346821,0.030516652390360832,0.030497396364808083,0.030366972088813782,0.0297097060829401,0.029547959566116333,0.02953590825200081,0.029438329860568047,0.029270293191075325,0.029219353571534157,0.02899467758834362,0.012192536047486246,0.012298558100073083,0.011331106870218195,0.011092557251897813,0.011331106870218195,0.011450381679378388,0.011450381679378388,0.013000954198460877,0.013358778625941451,0.014432251908383176,0.00795165394401277,0.009223918575054812,0.008110687022893024,0.008190203562333152,0.008667302798973918,0.008985368956734428,0.007792620865132513,0.008667302798973918,0.00832755031227519,0.008848022206792391,22.33817578,780.094871,123.47431,0.2521,0.2541
E2H9-2,0.892104175279041,0.041856138900372056,0.04609342703596527,0.009714758164530797,0.010231500620090947,0.49569526,0.49547014,0.28818095,0.2881906,-0.00035560043403410415,0.49003312,0.49299017,0.2894865,0.29252467,0.01782495526238092,0.46910203,0.48669907,0.29272795,0.29272237,-0.040284196819917704,0.43954334,0.5245222,0.27589774,0.29482868,0.12104437822150081,0.5167529,0.54613936,0.30798167,0.28323787,0.02206220743875833,2.5359811490104103,1.2662414908296158,2.5085273819278093,1.0771282060760878,6.372370139464892,2.7170315617938363,5.482999491888301,2.9158829087618034,2.4145120130491122,1.0885525038583759,5.070546832388892,2.859797844156096,5.160004144883061,2.7418182108471107,5.061050829436738,2.592698858682371,5.082110694627691,2.6068120901210117,5.377572089186913,3.0381992357004286,0.003660466110754757,0.012834438030076261,0.02038628750623619,0.025626113605587628,0.03383935571235122,0.038873922029791175,0.04271969211032713,0.04774000427624546,0.05373244957593899,0.05392060437602452,0.4108930230140686,0.03732249140739441,0.03525170683860779,0.03430168703198433,0.03340600058436394,0.03142580762505531,0.03098919615149498,0.030938351526856422,0.03083053231239319,0.0306805782020092,0.03058113530278206,0.029970813542604446,0.029944490641355515,0.029535120353102684,0.02913701720535755,0.029033467173576355,0.028975754976272583,0.02895412966609001,0.028935234993696213,0.028893548995256424,0.012771392081724677,0.014048531289897144,0.012332375478915391,0.013769157088109416,0.01041666666665669,0.011135057471253703,0.011853448275850715,0.012092911877383053,0.01029693486589052,0.012931034482746235,0.008939974457207274,0.007662835249034806,0.009897828863336625,0.006944444444437793,0.007982120051077924,0.008461047254142599,0.008141762452099481,0.009897828863336625,0.00853361198187967,0.00827237896202621,21.94763065,783.054735,123.43739,0.249,0.2615
E2H9-3,0.8917941298057048,0.042682926829268296,0.045576684580405126,0.010438197602315007,0.009508061182306739,0.4943229,0.49424094,0.28937137,0.28897026,0.00018951830460151413,0.5015059,0.5013543,0.28811014,0.28727654,-0.06559307903240959,0.48202533,0.51381683,0.2822192,0.28748623,0.07794936383174571,0.46582952,0.51317334,0.26995066,0.2728085,-0.1347215470208624,0.5080859,0.50773764,0.26995817,0.284599,0.06150169645027539,2.5462550447317924,1.228544392628829,2.532478625822391,1.1494546042814184,5.262652772238216,2.434799411674611,5.468832811195557,2.8919901129889225,2.4425747211644055,1.284071975422779,5.275408055525055,2.873540832826161,5.295541077778473,2.953367208031138,5.053191000655801,2.7771255361922402,5.158168154430735,2.549040933496226,5.78307286340121,2.3339146011590524,0.003526774024613773,0.01238598673300166,0.020274177358819933,0.02603484769136772,0.03377302086060923,0.03822172034564022,0.043068647988129524,0.04842017980274068,0.05361623898053591,0.054011739547874665,0.4269581437110901,0.03202151134610176,0.031791310757398605,0.031561534851789474,0.031203821301460266,0.03104945831000805,0.03101930394768715,0.030825454741716385,0.03047988936305046,0.0300382561981678,0.029574058949947357,0.029574058949947357,0.02949671819806099,0.029452376067638397,0.029348764568567276,0.029218584299087524,0.029170796275138855,0.02909119427204132,0.0290836114436388,0.029041124507784843,0.011249071420980448,0.01368990767270262,0.009551098376304154,0.013490926456529617,0.014565425023863834,0.013132760267418211,0.01110315186245358,0.011341929321861182,0.0124164278891954,0.011341929321861182,0.006924546322820512,0.007561286214574122,0.009789875835711758,0.009073543457488946,0.00811843361985853,0.008277618592796934,0.007800063673981725,0.008993950971019744,0.009898411044533395,0.008422332204559117,20.98106071,776.547293,121.81422,0.2516,0.2563
E2H9-4,0.8923108722612649,0.042062835882596114,0.045680033071517155,0.009818106655642828,0.010128152128978917,0.49399427,0.49642524,0.28788894,0.28875786,-0.0040894087282156814,0.4967639,0.5008537,0.29635128,0.29090112,0.08344537833617827,0.49324027,0.49330854,0.29937154,0.2830583,0.04232332783779065,0.450706,0.43184656,0.27622715,0.2812283,-0.21600156095806447,0.5187905,0.4892771,0.28174114,0.2959684,-0.029061688204928996,2.597654703937901,1.2778988300897196,2.5596484290844916,1.2621395721455666,5.550535004529981,2.191366578023139,5.639399967508858,2.5199661170243752,2.460011581848899,1.1182818604361695,5.7837238998485265,3.607000736378828,5.061019633081498,2.49723910022378,5.59277294313626,3.3507727671150316,5.228510442673845,2.47562959654041,5.238152861888121,2.5922286419865395,0.0035113710425297953,0.012744870039075847,0.02031025245695484,0.02655492295368608,0.033635087296186875,0.038725570418349856,0.04351745780181856,0.04764898922471339,0.05322756153512663,0.05345725056489146,0.41674667596817017,0.03430341184139252,0.03272471949458122,0.032073549926280975,0.03147014603018761,0.03142925724387169,0.03141181915998459,0.03129447624087334,0.030975181609392166,0.030729293823242188,0.030185673385858536,0.030004587024450302,0.030004587024450302,0.029851900413632393,0.02974606119096279,0.029731838032603264,0.0296969972550869,0.029325276613235474,0.029168440029025078,0.029126131907105446,0.012689272766036019,0.013968863297064862,0.011396353166975627,0.01235604606524726,0.010316698656420042,0.010916506717839811,0.012476007677531212,0.011756238003827489,0.012835892514383076,0.012955854126667029,0.009676903390905621,0.007597568777983752,0.008397312859876778,0.00879718490082329,0.00815738963530887,0.0090371081253912,0.008317338451687474,0.007757517594362357,0.009509684173782533,0.007503053568305485,21.67979992,783.454356,122.32071,0.246,0.2526
